path,tier,scene,scene_group,light,setting,framing,license,attribution,source,url,md5
,scene,sky,landscape,,,aerial,https://creativecommons.org/licenses/by/2.0/,Jon Hurd https://www.flickr.com/photos/jonhurd/251887005,openimages:validation:00b585e025287555,https://open-images-dataset.s3.amazonaws.com/validation/00b585e025287555.jpg,bfb0f26c2d22c1f71f5898028d0858f1
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,TannerWilliamTackett:) https://www.flickr.com/photos/30439330@N07/4596870049,openimages:validation:787157682055e26b,https://open-images-dataset.s3.amazonaws.com/validation/787157682055e26b.jpg,a651db4360dedd052a0b0ff8fd2a1aa2
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Filter Forge https://www.flickr.com/photos/filterforge/16677572869,openimages:validation:03399b26f8e4c3bc,https://open-images-dataset.s3.amazonaws.com/validation/03399b26f8e4c3bc.jpg,9157773c7b8651cdcf867ac01c2923c2
,scene,sky,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Tim (Timothy) Pearce https://www.flickr.com/photos/timpearcelosgatos/3499128504,openimages:validation:df8dd4776227045b,https://open-images-dataset.s3.amazonaws.com/validation/df8dd4776227045b.jpg,c3fa9a0676372ef670b034d189150311
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,John Stockton https://www.flickr.com/photos/john_stockton/6022965642,openimages:validation:97a10f01f4892206,https://open-images-dataset.s3.amazonaws.com/validation/97a10f01f4892206.jpg,135b03be0914aa80442633ac783806d5
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,peuplier https://www.flickr.com/photos/peuplier/3020110402,openimages:validation:9a05ed33a1eaeb23,https://open-images-dataset.s3.amazonaws.com/validation/9a05ed33a1eaeb23.jpg,8f4652f249b6a8002a07b0d3872abca8
,scene,sky,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,Thomas Tolkien https://www.flickr.com/photos/tomtolkien/8224644741,openimages:validation:d983d67c69b496c3,https://open-images-dataset.s3.amazonaws.com/validation/d983d67c69b496c3.jpg,d3be5475f7f5cc1b6d1cac9be29acda7
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Feans https://www.flickr.com/photos/endogamia/2954871459,openimages:validation:ba0e4dfebd0c6b60,https://open-images-dataset.s3.amazonaws.com/validation/ba0e4dfebd0c6b60.jpg,d5dfcc48e684905caad2c8de5f3c0e74
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,David Wan https://www.flickr.com/photos/dwanmac/14305276241,openimages:validation:23b0977dae56dee3,https://open-images-dataset.s3.amazonaws.com/validation/23b0977dae56dee3.jpg,d18f3b69f00218269bc97891b7d559f4
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Glenn Lascuña https://www.flickr.com/photos/glennlascuna/6096165594,openimages:validation:008c0486e6d6d1e4,https://open-images-dataset.s3.amazonaws.com/validation/008c0486e6d6d1e4.jpg,6871ad904783d23416a2f7f869fcfb6e
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Jerry Paffendorf https://www.flickr.com/photos/wellohorld/3474202060,openimages:validation:9cf230d6cba7bf08,https://open-images-dataset.s3.amazonaws.com/validation/9cf230d6cba7bf08.jpg,0ea0fe00633a7aa365cd7ccc885f809b
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Antonio Lana Dïaz de Espada https://www.flickr.com/photos/antoniolana/6068845728,openimages:validation:8063d616c60b4a95,https://open-images-dataset.s3.amazonaws.com/validation/8063d616c60b4a95.jpg,0cf8a44aa5516981d1560e4d74000f3a
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Eric Merrill https://www.flickr.com/photos/ericmerrill/6948743580,openimages:validation:940e0e3d0364232a,https://open-images-dataset.s3.amazonaws.com/validation/940e0e3d0364232a.jpg,86c5f3045edcc275e607d2e77a43b2af
,scene,sky,landscape,golden_hour,,,https://creativecommons.org/licenses/by/2.0/,Yortw https://www.flickr.com/photos/yortw/5518162733,openimages:validation:553fbcc7b1975b6c,https://open-images-dataset.s3.amazonaws.com/validation/553fbcc7b1975b6c.jpg,42fe9a8a85ac2dfa49f32f3c51d10f4b
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Colin Meusel https://www.flickr.com/photos/colinroots/292449236,openimages:validation:b066d00b152d6943,https://open-images-dataset.s3.amazonaws.com/validation/b066d00b152d6943.jpg,59195eedae4b089265026ade3c2ce37b
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Joerg Moellenkamp https://www.flickr.com/photos/c0t0d0s0/3045847653/,openimages:validation:a9e52b911773fb58,https://open-images-dataset.s3.amazonaws.com/validation/a9e52b911773fb58.jpg,9fa3c81ef171e17089483e7a4c2f0bcd
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Paul Miller https://www.flickr.com/photos/paulmiller/34218611,openimages:validation:15d0744b6a72e975,https://open-images-dataset.s3.amazonaws.com/validation/15d0744b6a72e975.jpg,2ae4024f0c524655d244c533095ad708
,scene,sky,landscape,blue_hour,,,https://creativecommons.org/licenses/by/2.0/,usehung https://www.flickr.com/photos/13639809@N03/20791048271,openimages:validation:540337be04603684,https://open-images-dataset.s3.amazonaws.com/validation/540337be04603684.jpg,274556245b59b576cc8db456a4b90472
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Nathan Baron https://www.flickr.com/photos/davincispalm/4448041411,openimages:validation:1e35c25d05591ce5,https://open-images-dataset.s3.amazonaws.com/validation/1e35c25d05591ce5.jpg,bee3f4ee167fb6f32495e68033e4f5c2
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Thanks everyone https://www.flickr.com/photos/rrchy/5404303127,openimages:validation:3d6a7a5bb86fac31,https://open-images-dataset.s3.amazonaws.com/validation/3d6a7a5bb86fac31.jpg,7454e6f3a13fd1b6511ecf67eaa83a6d
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,316th ESC https://www.flickr.com/photos/316thesc/7463925448,openimages:validation:55fc262289a37b53,https://open-images-dataset.s3.amazonaws.com/validation/55fc262289a37b53.jpg,b2989efe4d25c369bf4c270595e79f1b
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Brad Flickinger https://www.flickr.com/photos/56155476@N08/7787882774,openimages:validation:465f53e65089856c,https://open-images-dataset.s3.amazonaws.com/validation/465f53e65089856c.jpg,77e0c4119bc7f76ec1062ddf05901b2a
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Loren Kerns https://www.flickr.com/photos/lorenkerns/8488398407,openimages:validation:73a668485f12f666,https://open-images-dataset.s3.amazonaws.com/validation/73a668485f12f666.jpg,bf5beaf492bd366c7cfb6a73d365aae2
,scene,sky,landscape,golden_hour,,,https://creativecommons.org/licenses/by/2.0/,Moise Nicu https://www.flickr.com/photos/nick_moise/5352537442,openimages:validation:06fa10cbc74024e6,https://open-images-dataset.s3.amazonaws.com/validation/06fa10cbc74024e6.jpg,64f82f58b87617b55ad221738f5f352c
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Jack_IOM https://www.flickr.com/photos/jackiom/14613969940,openimages:validation:8c430d2eb65bd58c,https://open-images-dataset.s3.amazonaws.com/validation/8c430d2eb65bd58c.jpg,23019f7d053584f22399b1b596e27851
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Jan Fidler https://www.flickr.com/photos/hypotekyfidler/11665913864,openimages:validation:4b88b68692e9f01a,https://open-images-dataset.s3.amazonaws.com/validation/4b88b68692e9f01a.jpg,207b225a063f254ba7e9c144d802525e
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Oregon National Guard https://www.flickr.com/photos/oregonmildep/10335686746,openimages:validation:d5e3fa38c1720c23,https://open-images-dataset.s3.amazonaws.com/validation/d5e3fa38c1720c23.jpg,3ac166f8ec7e41af68f7a062a220eb3f
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Archangel12 https://www.flickr.com/photos/archangel12/19599723514,openimages:validation:47b56291c5c0cca5,https://open-images-dataset.s3.amazonaws.com/validation/47b56291c5c0cca5.jpg,22b672044c5357f29341b96283052e88
,scene,sky,landscape,golden_hour,,,https://creativecommons.org/licenses/by/2.0/,godserv https://www.flickr.com/photos/godserv/4100233118,openimages:validation:98446db70cf10bda,https://open-images-dataset.s3.amazonaws.com/validation/98446db70cf10bda.jpg,2a3d0d3470cfdaa1b585a492e8a7082b
,scene,sky,landscape,golden_hour,,,https://creativecommons.org/licenses/by/2.0/,Thomas Barthelet https://www.flickr.com/photos/tommybart2000/2582232660/,openimages:validation:567dc6c2e17ef50f,https://open-images-dataset.s3.amazonaws.com/validation/567dc6c2e17ef50f.jpg,994882ff147aa4f15f9c96c1790a2de9
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,www.aerostati.it https://www.flickr.com/photos/aerostati/3180967642,openimages:validation:d560eb6c41cad870,https://open-images-dataset.s3.amazonaws.com/validation/d560eb6c41cad870.jpg,de5a461aee5356b5228820338dc4d7b9
,scene,sky,landscape,blue_hour,,,https://creativecommons.org/licenses/by/2.0/,Aline Rebelo https://www.flickr.com/photos/rebelit/8596490846,openimages:validation:477e76457787801c,https://open-images-dataset.s3.amazonaws.com/validation/477e76457787801c.jpg,176361b0bce2e6778d539ea34cd906cf
,scene,sky,landscape,,,wide,https://creativecommons.org/licenses/by/2.0/,pbutke https://www.flickr.com/photos/butke/20207269706,openimages:validation:44ade0b063b14996,https://open-images-dataset.s3.amazonaws.com/validation/44ade0b063b14996.jpg,221b15aeb1d57d4d450660a49f3af18c
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Waring Johnson https://www.flickr.com/photos/nebraskahelen/4295929738,openimages:validation:d79589c595b7a9d9,https://open-images-dataset.s3.amazonaws.com/validation/d79589c595b7a9d9.jpg,0731402a9b8a5913327dadc858dae301
,scene,sky,landscape,golden_hour,,,https://creativecommons.org/licenses/by/2.0/,israelavila https://www.flickr.com/photos/israel-avila/2910973635,openimages:validation:91c00db413b7a6b9,https://open-images-dataset.s3.amazonaws.com/validation/91c00db413b7a6b9.jpg,7dd60af8cd21eab8e4a0de4b2466dbbe
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Reedz Malik https://www.flickr.com/photos/anakbrunei/10229973265/,openimages:validation:1a1b715bdb9eebdd,https://open-images-dataset.s3.amazonaws.com/validation/1a1b715bdb9eebdd.jpg,d1b3d4b83a46f432b9dcd4d5a3cfb855
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Nioxxe https://www.flickr.com/photos/nioxxe/4692310224/,openimages:validation:2db8e0318d6cfb46,https://open-images-dataset.s3.amazonaws.com/validation/2db8e0318d6cfb46.jpg,e9325317b155b143ea30a6b3f7e951f7
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,Rich Ocampo https://www.flickr.com/photos/richocampo/6504941377,openimages:validation:f17ca78b64178197,https://open-images-dataset.s3.amazonaws.com/validation/f17ca78b64178197.jpg,cf08c3db7a81d3e508bf546f8e9f7873
,scene,sky,landscape,,,,https://creativecommons.org/licenses/by/2.0/,SandyJo Kelly. https://www.flickr.com/photos/ntxpeach68/18787407411,openimages:validation:48d34eda6715132c,https://open-images-dataset.s3.amazonaws.com/validation/48d34eda6715132c.jpg,5f8dc3749c9bddf8d238674a0dd42dcc
,scene,astro,night,night,,,https://creativecommons.org/licenses/by/2.0/,Jordan Banasik https://www.flickr.com/photos/woovie/3469789791,openimages:validation:64bb0339ae017549,https://open-images-dataset.s3.amazonaws.com/validation/64bb0339ae017549.jpg,d796cb319723ecee69408f2c1b5c4bbe
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Matthias Ripp https://www.flickr.com/photos/56218409@N03/14437776993,openimages:validation:2981d3e85a90901f,https://open-images-dataset.s3.amazonaws.com/validation/2981d3e85a90901f.jpg,770235e9599b85a40fc173e68a2221cb
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Star Wars Rebels Screenshots rebelsscreens.tumblr https://www.flickr.com/photos/130491475@N02/16477085066,openimages:validation:209c992c70fde462,https://open-images-dataset.s3.amazonaws.com/validation/209c992c70fde462.jpg,f060c0b39bae1ed06b77f8746e242369
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Dennis Harper https://www.flickr.com/photos/dennisharper/4944184334,openimages:validation:da6b1417085f45bf,https://open-images-dataset.s3.amazonaws.com/validation/da6b1417085f45bf.jpg,5fd5a507b69f6dd65377de0ef0cfd0dc
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Andrew Turner https://www.flickr.com/photos/ajturner/3356727956,openimages:validation:0d26263f80c9ee1e,https://open-images-dataset.s3.amazonaws.com/validation/0d26263f80c9ee1e.jpg,e47a9fd0a5003037a7dc94d6790f61e7
,scene,astro,night,,,close_up,https://creativecommons.org/licenses/by/2.0/,Samuel Kassapian Jr https://www.flickr.com/photos/kassapian/4399860617,openimages:validation:73d6e94079bdb580,https://open-images-dataset.s3.amazonaws.com/validation/73d6e94079bdb580.jpg,4fd90b1883bdcc15e1bf4de562131cbe
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,idreamlikecrazy https://www.flickr.com/photos/purple-lover/15046883541,openimages:validation:730aa194d19d793e,https://open-images-dataset.s3.amazonaws.com/validation/730aa194d19d793e.jpg,d17e3997946dcb7a285b753b4a1fc14f
,scene,astro,night,night,,,https://creativecommons.org/licenses/by/2.0/,reversepolarity https://www.flickr.com/photos/81516673@N08/13598086604,openimages:validation:18c3d470cc00d327,https://open-images-dataset.s3.amazonaws.com/validation/18c3d470cc00d327.jpg,73820735d417af3e3fe9fb799409b65e
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,dukebody https://www.flickr.com/photos/dukebody/2410474101,openimages:validation:2ea7b8074392f814,https://open-images-dataset.s3.amazonaws.com/validation/2ea7b8074392f814.jpg,dba16f475c7e47e49ed500ded630610a
,scene,astro,night,night,,,https://creativecommons.org/licenses/by/2.0/,Robert Pernett https://www.flickr.com/photos/pernett/14978363150,openimages:validation:1c34cf103c26d175,https://open-images-dataset.s3.amazonaws.com/validation/1c34cf103c26d175.jpg,6ebef6e9fad4712be5041b01481332c9
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Shreveport-Bossier Convention and Tourist Bureau https://www.flickr.com/photos/shreveportbossier/5349968951,openimages:validation:386f89c2150e0ee7,https://open-images-dataset.s3.amazonaws.com/validation/386f89c2150e0ee7.jpg,f84d4bf57abfa90a2ef1b776de6c99cd
,scene,astro,night,night,,,https://creativecommons.org/licenses/by/2.0/,Brian J. Geiger https://www.flickr.com/photos/ninja-bear/16105689596,openimages:validation:4e89193cf8275af3,https://open-images-dataset.s3.amazonaws.com/validation/4e89193cf8275af3.jpg,460164806dd08b34e565dfc59e1e2d24
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Goomzilla https://www.flickr.com/photos/83280654@N07/9285276172,openimages:validation:879f31478ec27cdb,https://open-images-dataset.s3.amazonaws.com/validation/879f31478ec27cdb.jpg,791b845d756f22d281f3c628e8c0fae5
,scene,astro,night,night,,,https://creativecommons.org/licenses/by/2.0/,Gustavo Mazzarollo https://www.flickr.com/photos/gmazza/4418984839,openimages:validation:41cb6cbe6c230660,https://open-images-dataset.s3.amazonaws.com/validation/41cb6cbe6c230660.jpg,c0872bbe21499760acb201428f303bc6
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,sitye3 https://www.flickr.com/photos/sitye/9922807246,openimages:validation:a7c1d363521a17e5,https://open-images-dataset.s3.amazonaws.com/validation/a7c1d363521a17e5.jpg,59e7385e00e4c2869de52e7bba9b2675
,scene,astro,night,night,,,https://creativecommons.org/licenses/by/2.0/,Julien Marolleau https://www.flickr.com/photos/133267327@N02/20277550740,openimages:validation:e14c67d99954be35,https://open-images-dataset.s3.amazonaws.com/validation/e14c67d99954be35.jpg,87f0336dfaf212e822524e1bc0ee9cb7
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Lokesh Dhakar https://www.flickr.com/photos/lokesh/3382906568,openimages:validation:73cc27067424f32b,https://open-images-dataset.s3.amazonaws.com/validation/73cc27067424f32b.jpg,359ef1c8048f9e4a6df9422ddd2b8b34
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Bruno Caimi https://www.flickr.com/photos/bruno_brujah/14778854951,openimages:validation:c891fe2543bb6fec,https://open-images-dataset.s3.amazonaws.com/validation/c891fe2543bb6fec.jpg,a3dbec4a591c8f5286a5259fcd605bc2
,scene,astro,night,night,,,https://creativecommons.org/licenses/by/2.0/,Summer https://www.flickr.com/photos/wiredfornoise/4234446776,openimages:validation:86ad4e2c40566516,https://open-images-dataset.s3.amazonaws.com/validation/86ad4e2c40566516.jpg,382b0e96c8e2cc96cf36c6312cc23cc3
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Dominic Alves https://www.flickr.com/photos/dominicspics/4915700378,openimages:validation:8131faae8d20fb13,https://open-images-dataset.s3.amazonaws.com/validation/8131faae8d20fb13.jpg,0b68f431fbf66f22fba38311c0a95f96
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,JR Price https://www.flickr.com/photos/jrprice/536926445,openimages:validation:431d4a5faec4eb19,https://open-images-dataset.s3.amazonaws.com/validation/431d4a5faec4eb19.jpg,bbc86e34293fc1e1782c887c1f2cccaa
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Ray MacLean https://www.flickr.com/photos/raymaclean/7426258344,openimages:validation:ca4d3cc0348fd5f8,https://open-images-dataset.s3.amazonaws.com/validation/ca4d3cc0348fd5f8.jpg,72a9601b25a758b869af2c0bc267fe64
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,THOR https://www.flickr.com/photos/geishaboy500/161041530,openimages:validation:9ce511b1176510cf,https://open-images-dataset.s3.amazonaws.com/validation/9ce511b1176510cf.jpg,b26722343c0566da8dad873529498b82
,scene,astro,night,,,,https://creativecommons.org/licenses/by/2.0/,Gabriel Cabral https://www.flickr.com/photos/120663298@N03/13559913373,openimages:validation:86227bf8fb4239e4,https://open-images-dataset.s3.amazonaws.com/validation/86227bf8fb4239e4.jpg,50635a9509df9712c6fc368538be0ed5
